stdev,val_1
0.0,0.4385742247104645
0.034482758620689655,0.43720704317092896
0.06896551724137931,0.4369140565395355
0.10344827586206896,0.43134766817092896
0.13793103448275862,0.43115234375
0.1724137931034483,0.4219726622104645
0.20689655172413793,0.4072265625
0.24137931034482757,0.3875976502895355
0.27586206896551724,0.3765625059604645
0.3103448275862069,0.35107421875
0.3448275862068966,0.3353515565395355
0.3793103448275862,0.3262695372104645
0.41379310344827586,0.29228514432907104
0.4482758620689655,0.2772460877895355
0.48275862068965514,0.2718749940395355
0.5172413793103449,0.25615233182907104
0.5517241379310345,0.24541015923023224
0.5862068965517241,0.23222656548023224
0.6206896551724138,0.22744140028953552
0.6551724137931034,0.21269531548023224
0.6896551724137931,0.20644530653953552
0.7241379310344828,0.19990234076976776
0.7586206896551724,0.19296875596046448
0.7931034482758621,0.19169922173023224
0.8275862068965517,0.1826171875
0.8620689655172413,0.17890624701976776
0.896551724137931,0.177734375
0.9310344827586207,0.17255859076976776
0.9655172413793103,0.16542968153953552
1.0,0.16279296576976776
